id;1 wspol.;2 wspol.;3 wspol.;4 wspol.;5 wspol.;6 wspol.;7 wspol.;8 wspol.;9 wspol.;10 wspol.;11 wspol.;l. obliczen;typ punktu;CId;
775;0.375157;0.0226839;0.0165767;0.0654344;0.0041878;0.218115;0.785212;0.0434772;0.139593;0.0226839;0.410055;2284;1;36;
776;0.184837;0.00748149;0.00924183;0.0462092;0.00158431;0.5061;0.792157;0.0218706;0.0684336;0.0171634;0.272854;2284;-1;-1;
777;0.229785;0.0152155;0.00838406;0.0652094;0.0022047;0.434729;0.776302;0.030862;0.104024;0.0195628;0.372625;2284;1;93;
778;0.229785;0.0152155;0.00838406;0.0652094;0.0022047;0.434729;0.776302;0.030862;0.104024;0.0195628;0.372625;2284;1;93;
779;0.23946;0.0143676;0.010177;0.0658514;0.00218507;0.478919;0.748311;0.0297409;0.0981784;0.0197554;0.371162;2284;0;93;
780;0.119244;0.0107887;0.00529972;0.0397479;0.000908524;0.246059;0.927451;0.0188091;0.064543;0.0113565;0.242273;2284;-1;-1;
781;0.30127;0.00993199;0.0135737;0.0662132;0.00225125;0.331066;0.794559;0.0329487;0.108259;0.0281406;0.387347;2284;1;14;
782;0.42403;0.0408325;0.00523493;0.172753;0.00471144;0.209397;0.680541;0.0522734;0.175894;0.0256512;0.497319;2284;1;10;
783;0.147865;0.00643489;0.00588724;0.0287516;0.0023412;0.369664;0.903622;0.0136666;0.0434013;0.0104053;0.147865;2284;1;76;
784;0.407382;0.0260135;0;0.068715;0.00343575;0.294493;0.68715;0.0488824;0.159517;0.0314126;0.490822;2284;0;86;
785;0.08813;0.00685456;0.0044065;0.0326407;0.00150147;0.375369;0.89762;0.016234;0.061691;0.010445;0.200741;2284;1;35;
786;0.206805;0.0086387;0.0107329;0.0392668;0.00146596;0.157067;0.916225;0.0260198;0.0861252;0.0185863;0.287957;2284;0;56;
787;0.0577988;0.0046239;0.00577988;0.049707;0.000531749;0.335233;0.924781;0.0114465;0.0403436;0.00762944;0.157213;2284;-1;-1;
788;0.238393;0.0234987;0.00238393;0.0851402;0.0030991;0.510841;0.715178;0.0339103;0.11511;0.0204336;0.384834;2284;1;110;
789;0.238393;0.0234987;0.00238393;0.0851402;0.0030991;0.510841;0.715178;0.0339103;0.11511;0.0204336;0.384834;2284;1;110;
790;0.238393;0.0234987;0.00238393;0.0851402;0.0030991;0.510841;0.715178;0.0339103;0.11511;0.0204336;0.384834;2284;1;110;
791;0.222743;0.0122352;0.00376467;0.0658817;0.00203919;0.439211;0.752933;0.0311376;0.103528;0.0166273;0.417251;2284;-1;-1;
792;0.252423;0.0297499;0;0.112689;0.00297499;0.315529;0.676134;0.0447402;0.158666;0.0261439;0.581475;2284;-1;-1;
793;0.321068;0.0219464;0.0138181;0.101604;0.00308875;0.325132;0.690905;0.0403306;0.130053;0.0292619;0.532403;2284;1;16;
794;0.140025;0.0104463;0;0.0311166;0.00122244;0.600107;0.733464;0.0220528;0.0766803;0.0106686;0.273382;2284;-1;-1;
795;0.263256;0.00717971;0.0104704;0.0508563;0.00164535;0.388901;0.807718;0.0297342;0.0939346;0.0176501;0.338045;2284;1;101;
796;0.105372;0.0127116;0;0.0485047;0.00120426;0.43487;0.86974;0.0166219;0.0587075;0.0100355;0.192346;2284;0;89;
797;0.105855;0.00455175;0.0034932;0.0285808;0.00100562;0.296393;0.942106;0.0105685;0.0340852;0.00719812;0.105855;2284;1;4;
798;0.499843;0.0329567;0;0.104363;0.00318581;0.274639;0.549278;0.0548015;0.17467;0.0346045;0.571249;2284;1;87;
799;0.164469;0.00800119;0.00755668;0.040006;0.00166692;0.40006;0.84457;0.0220766;0.0751223;0.0195585;0.302267;2284;-1;-1;
800;0.283591;0.018906;0.00275713;0.216632;0.0035055;0.393876;0.708977;0.0392631;0.132736;0.0267836;0.441141;2284;1;97;
801;0.384772;0.0126748;0.0158435;0.0769544;0.0027613;0.271604;0.679009;0.0450518;0.149382;0.0334978;0.534154;2284;1;58;
802;0.141299;0.00441561;0.00759484;0.0300261;0.00118338;0.388573;0.883121;0.017567;0.059699;0.0105975;0.210183;2284;-1;-1;
803;0.485145;0.0242572;0.0209918;0.0932971;0.00373188;0.279891;0.606431;0.0465431;0.150208;0.0354529;0.531793;2284;0;5;
804;0.0756029;0.00413296;0.00151206;0.0372974;0.00104836;0.292331;0.947556;0.0100588;0.0316524;0.00584662;0.0917315;2284;1;4;
805;0.0926901;0.00576487;0.00271288;0.0226074;0.00089299;0.180859;0.972116;0.011277;0.0377543;0.00723435;0.107385;2284;1;23;
806;0.0843509;0.00462197;0.00346648;0.0196434;0.000924393;0.381312;0.912839;0.0115191;0.0394023;0.0075107;0.109772;2284;0;73;
807;0.107448;0.00497929;0.00419308;0.0327585;0.00104827;0.314481;0.930341;0.0130541;0.0428481;0.0111379;0.144137;2284;1;1;
808;0.355913;0.0232117;0.00567398;0.123796;0.00221801;0.30949;0.618979;0.0512484;0.170219;0.0335281;0.58803;2284;1;38;
809;0.243993;0.00766834;0.0104568;0.062741;0.00226565;0.557698;0.697122;0.0347418;0.125831;0.028582;0.348561;2284;-1;-1;
810;0.0919795;0.00403198;0.00289798;0.0289798;0.000831595;0.440997;0.881995;0.012548;0.0432177;0.00781195;0.127259;2284;1;105;
811;0.133763;0.00326251;0.0070144;0.0407814;0.00123975;0.505689;0.831941;0.0162591;0.0575833;0.0132132;0.169651;2284;1;106;
812;0.305959;0.0196128;0.00470706;0.070606;0.00698215;0.235353;0.823736;0.0390686;0.12866;0.0341262;0.38441;2284;1;36;
813;0.437858;0.0179522;0.0197036;0.271472;0.0031088;0.262715;0.613002;0.0436554;0.140553;0.0214551;0.516673;2284;1;54;
814;0.287775;0.0143888;0.0154956;0.0737885;0.0031729;0.332048;0.774779;0.0367194;0.125071;0.0243502;0.427973;2284;1;14;
815;0.489677;0.0171387;0.0230148;0.0979355;0.00298703;0.293806;0.538645;0.0487645;0.158166;0.0254632;0.587613;2284;1;87;
816;0.083246;0.0079152;0.00313879;0.0341172;0.000600463;0.21835;0.955283;0.0135585;0.0472182;0.00887048;0.170586;2284;-1;-1;
817;0.200927;0.0145248;0.00605201;0.0532576;0.00285655;0.217872;0.919905;0.0241151;0.0762553;0.0128303;0.237239;2284;1;21;
818;0.216569;0.00947488;0.00789574;0.0473744;0.00187242;0.383507;0.857251;0.022474;0.0728664;0.0148891;0.250408;2284;1;53;
819;0.200927;0.0145248;0.00605201;0.0532576;0.00285655;0.217872;0.919905;0.0241151;0.0762553;0.0128303;0.237239;2284;1;21;
820;0.0850148;0.00180031;0.00510089;0.0175031;0.000710124;0.450079;0.880154;0.00995414;0.0333058;0.00760133;0.118021;2284;1;105;
821;0.0493778;0.00493778;0.00174275;0.020332;0.000406641;0.154911;0.977875;0.00960834;0.0334995;0.00842328;0.124897;2284;1;34;
822;0.313865;0.0118161;0.0155086;0.0849283;0.0027694;0.443104;0.701582;0.0367163;0.115946;0.026217;0.435719;2284;1;107;
823;0.331331;0.0288994;0.0088355;0.0625848;0.00287154;0.368146;0.773106;0.0367012;0.12112;0.0246658;0.368146;2284;0;3;
824;0.140934;0.00567172;0.00670295;0.0429676;0.00127184;0.498424;0.824978;0.0171059;0.057061;0.0151246;0.213119;2284;1;96;
825;0.138395;0.00723914;0.00574873;0.0596165;0.00142654;0.170333;0.93683;0.0211604;0.068346;0.0119233;0.255499;2284;-1;-1;
826;0.366915;0.0241391;0.0140007;0.11104;0.00415193;0.241391;0.675896;0.0480379;0.160284;0.0299325;0.5552;2284;-1;-1;
827;0.472958;0.0185071;0.0174789;0.0822536;0.00318733;0.257043;0.616902;0.0512373;0.164507;0.0344437;0.53979;2284;1;5;
828;0.416107;0.018017;0.0197329;0.090085;0.00317443;0.214488;0.686362;0.0427471;0.140275;0.0317443;0.527641;2284;0;11;
829;0.106783;0.00505815;0.00435563;0.0238857;0.00110998;0.365311;0.913278;0.0140105;0.0486145;0.00871127;0.133479;2284;1;57;
830;0.106783;0.00505815;0.00435563;0.0238857;0.00110998;0.365311;0.913278;0.0140105;0.0486145;0.00871127;0.133479;2284;1;57;
831;0.0840602;0.00788873;0;0.0284512;0.00122857;0.620752;0.763008;0.012873;0.0466858;0.00905264;0.148722;2284;-1;-1;
832;0.119636;0.0161969;0.000552168;0.103071;0.00145404;0.423329;0.865063;0.0183268;0.065892;0.0092028;0.206143;2284;-1;-1;
833;0.0691694;0.0113018;0;0.0259385;0.000506419;0.209978;0.963431;0.0122709;0.0454542;0.00901672;0.140809;2284;-1;-1;
834;0.162813;0.00694935;0.00655224;0.0476527;0.001509;0.218408;0.933198;0.0197757;0.0649267;0.0160828;0.218408;2284;1;29;
835;0.498522;0.0198391;0.0218739;0.0839348;0.00345913;0.254348;0.559565;0.050604;0.162274;0.0234;0.579913;2284;1;87;
836;0.105877;0.0102763;0.00108991;0.0249122;0.00108991;0.249122;0.949779;0.0155035;0.0512258;0.00934209;0.144802;2284;1;111;
837;0.0557109;0.00532164;0.00191246;0.0174616;0.000665205;0.0914657;0.989493;0.00827665;0.0279386;0.00582054;0.0906342;2284;1;112;
838;0.0557109;0.00532164;0.00191246;0.0174616;0.000665205;0.0914657;0.989493;0.00827665;0.0279386;0.00582054;0.0906342;2284;1;112;
839;0.367999;0.0399363;0.0020909;0.0752726;0.00313636;0.20909;0.794544;0.0416575;0.138;0.0184;0.401454;2284;1;36;
840;0.341809;0.0150246;0.02141;0.172783;0.00300491;0.225368;0.751228;0.0374307;0.123201;0.02141;0.469518;2284;0;10;
841;0.343097;0.046714;0;0.121404;0.00876218;0.316705;0.63341;0.0525472;0.187912;0.0269199;0.570069;2284;0;38;
842;0.159879;0.00555135;0.00821599;0.0555135;0.00139894;0.244259;0.910421;0.0220808;0.0781629;0.0177643;0.275347;2284;-1;-1;
843;0.104632;0.0111358;0.00179369;0.0269053;0.001704;0.224211;0.956633;0.0148858;0.0481306;0.00881896;0.142;2284;1;2;
844;0.101613;0.00704737;0.00360563;0.0295006;0.00127836;0.344174;0.917797;0.0163291;0.0576901;0.00983354;0.155698;2284;1;113;
845;0.471922;0.0349345;0.0128706;0.0919329;0.00422891;0.245154;0.551597;0.0609564;0.193672;0.0330958;0.600628;2284;1;87;
846;0.0956262;0.00322894;0.00322894;0.024838;0.000645787;0.235961;0.956262;0.0123581;0.0391198;0.009811;0.135367;2284;1;2;
847;0.0809035;0.00593975;0.00235542;0.0235542;0.000778312;0.235542;0.962649;0.0102088;0.0328734;0.00593975;0.097289;2284;1;85;
848;0.471922;0.0349345;0.0128706;0.0919329;0.00422891;0.245154;0.551597;0.0609564;0.193672;0.0330958;0.600628;2284;1;87;
849;0.435752;0.0187539;0.019857;0.104801;0.0035853;0.275792;0.551584;0.0548379;0.180368;0.0297855;0.617774;2284;1;91;
850;0.426227;0.0208158;0.0193289;0.0892104;0.00337017;0.297368;0.594736;0.0493215;0.16603;0.0341973;0.579868;2284;1;38;
851;0.117518;0.00878419;0.0022554;0.068849;0.00131763;0.391727;0.90216;0.011856;0.0372734;0.00652879;0.111583;2284;-1;-1;
852;0.13849;0.00692452;0.008848;0.0403931;0.00142337;0.461635;0.846331;0.0191452;0.0653983;0.0163496;0.211583;2284;1;114;
853;0.13849;0.00692452;0.008848;0.0403931;0.00142337;0.461635;0.846331;0.0191452;0.0653983;0.0163496;0.211583;2284;1;114;
854;0.167464;0.0121792;0.00930356;0.0287564;0.00230052;0.405973;0.879609;0.0168736;0.0566671;0.0159006;0.169156;2284;0;32;
855;0.13849;0.00692452;0.008848;0.0403931;0.00142337;0.461635;0.846331;0.0191452;0.0653983;0.0163496;0.211583;2284;1;114;
856;0.200746;0.0126276;0.0139227;0.0647568;0.00229887;0.453298;0.777082;0.0321932;0.111705;0.0281692;0.362638;2284;1;93;
857;0.316764;0.0302789;0.000931659;0.0978242;0.00363347;0.372663;0.698744;0.0463491;0.156053;0.0288814;0.484463;2284;1;14;
858;0.316764;0.0302789;0.000931659;0.0978242;0.00363347;0.372663;0.698744;0.0463491;0.156053;0.0288814;0.484463;2284;1;14;
859;0.549971;0.0177932;0.0248026;0.102446;0.00436742;0.323512;0.485269;0.0537182;0.167148;0.025881;0.560755;2284;-1;-1;
860;0.0979093;0.00706434;0.00384201;0.0247872;0.000979093;0.123936;0.979093;0.0123535;0.0407749;0.00855157;0.117739;2284;1;31;
861;0.155758;0.00674953;0.0069226;0.0224984;0.000761486;0.432662;0.865325;0.0172162;0.0553808;0.0143644;0.188641;2284;1;32;
862;0.218348;0.00641022;0.0104166;0.0360575;0.00264421;0.340543;0.881405;0.0199786;0.0657047;0.0154246;0.230367;2284;-1;-1;
863;0.218348;0.00641022;0.0104166;0.0360575;0.00264421;0.340543;0.881405;0.0199786;0.0657047;0.0154246;0.230367;2284;-1;-1;
864;0.461135;0.0142732;0.017933;0.0914951;0.00292784;0.292784;0.731961;0.0365687;0.112356;0.0300104;0.37696;2284;1;71;
865;0.114605;0.00573024;0.00286512;0.0323883;0.00113359;0.224227;0.959192;0.0124473;0.0392397;0.00635309;0.117096;2284;1;2;
866;0.136626;0.0105658;0.000546505;0.0746891;0.00145735;0.491855;0.837975;0.0181425;0.0550149;0.00856192;0.167595;2284;-1;-1;
867;0.341444;0.0220042;0.00948457;0.0758765;0.00394558;0.303506;0.796704;0.0378506;0.124058;0.0273156;0.364207;2284;1;14;
868;0.0559884;0.00461081;0;0.0197606;0.000483037;0.197606;0.966074;0.0108856;0.0403995;0.00801402;0.149302;2284;-1;-1;
869;0.108764;0.00615376;0.00415021;0.0300532;0.00107333;0.27191;0.94453;0.0142707;0.0486576;0.00915908;0.135955;2284;1;2;
870;0.12478;0.00291694;0.00550978;0.0437542;0.00106955;0.243079;0.939904;0.0161194;0.0546117;0.0126401;0.191222;2284;0;48;
871;0.0757542;0.00791534;9.71207e-05;0.0252514;0.000718694;0.46618;0.874087;0.00967527;0.0328268;0.00602149;0.10489;2284;0;63;
872;0.108764;0.00615376;0.00415021;0.0300532;0.00107333;0.27191;0.94453;0.0142707;0.0486576;0.00915908;0.135955;2284;1;2;
873;0.272816;0.0288186;0.000384248;0.0845346;0.00226706;0.422673;0.691647;0.0381335;0.13026;0.0153699;0.491838;2284;1;115;
874;0.347983;0.0245372;0;0.0758424;0.00312292;0.312292;0.758424;0.044461;0.145439;0.0285524;0.419364;2284;1;14;
875;0.272816;0.0288186;0.000384248;0.0845346;0.00226706;0.422673;0.691647;0.0381335;0.13026;0.0153699;0.491838;2284;1;115;
876;0.270422;0.0243714;0;0.0834637;0.00270422;0.400626;0.801251;0.033318;0.112843;0.0153573;0.3205;2284;-1;-1;
877;0.239815;0.0247194;0;0.158647;0.00210299;0.405841;0.737893;0.0367057;0.127287;0.020661;0.435357;2284;-1;-1;
878;0.10551;0.0085815;0.00281361;0.0239157;0.00106917;0.506449;0.844082;0.0139969;0.0436109;0.00562722;0.130833;2284;0;68;
879;0.0947473;0.00639259;0.00251138;0.0273968;0.000936058;0.114153;0.981719;0.0113959;0.0384697;0.00707751;0.108446;2284;1;31;
880;0.187163;0.0139108;0.00480554;0.0455262;0.00207397;0.379385;0.859938;0.025205;0.0882701;0.0171988;0.265569;2284;1;22;
881;0.142461;0.0142461;0.00134761;0.0327276;0.00165563;0.288773;0.924075;0.0191557;0.0600648;0.00924075;0.192516;2284;1;18;
882;0.153739;0.012992;0.000216533;0.0498027;0.00171061;0.51968;0.801174;0.0215481;0.0736214;0.0132085;0.236021;2284;0;104;
883;0.111821;0.00864748;0.00208732;0.0328008;0.00114803;0.402555;0.894567;0.0148543;0.048903;0.00879658;0.146113;2284;1;17;
884;0.357034;0.0362063;0;0.0905157;0.00618524;0.301719;0.704011;0.0500989;0.173488;0.0291662;0.492808;2284;0;16;
885;0.40896;0.0341663;0;0.072474;0.00496964;0.310603;0.672972;0.051544;0.177561;0.0300249;0.491788;2284;-1;-1;
886;0.182745;0.0164002;0.00140573;0.0445148;0.00185088;0.468577;0.82001;0.0233417;0.0796581;0.0161659;0.255374;2284;1;41;
887;0.100184;0.00788117;0.00293874;0.0240443;0.00109535;0.574391;0.801475;0.013291;0.0414096;0.00561033;0.122893;2284;1;95;
888;0.0979144;0.00811291;0.00391658;0.0671413;0.00118896;0.167853;0.965156;0.0139364;0.0464394;0.00979144;0.153865;2284;-1;-1;
889;0.175059;0.0164761;0;0.0695086;0.0031665;0.386159;0.849549;0.025625;0.0885591;0.0162187;0.290906;2284;1;22;
890;0.141899;0.0104774;0.0112199;0.0296998;0.00664945;0.313497;0.923993;0.0164391;0.0498296;0.0189748;0.153449;2284;1;18;
891;0.194482;0.0314875;0;0.0617403;0.00256222;0.524792;0.740883;0.0306963;0.110824;0.0169786;0.345745;2284;1;93;
892;0.129555;0.00594896;0.00502357;0.0330498;0.00107081;0.449477;0.872514;0.0131837;0.0416427;0.00766755;0.129555;2284;-1;-1;
893;0.143576;0.00624976;0.0054052;0.0304043;0.00111482;0.439173;0.861454;0.0167994;0.0570924;0.0121617;0.199317;2284;0;32;
894;0.173189;0.0137108;0.0012027;0.0553241;0.00194837;0.384863;0.865943;0.0239491;0.0813024;0.0144324;0.247756;2284;1;6;
895;0.173189;0.0137108;0.0012027;0.0553241;0.00194837;0.384863;0.865943;0.0239491;0.0813024;0.0144324;0.247756;2284;1;6;
896;0.371143;0.0153453;0.0178434;0.0820796;0.0024267;0.463928;0.678049;0.035544;0.110629;0.0310475;0.406829;2284;-1;-1;
897;0.122024;0.00725071;0.00548225;0.0353693;0.00139709;0.371378;0.901918;0.017626;0.0613658;0.00972657;0.168004;2284;1;17;
898;0.0744122;0.00565532;0.000148824;0.0238119;0.000714357;0.386943;0.892946;0.0147461;0.055065;0.0111618;0.208354;2284;1;35;
899;0.104524;0.00630006;0.00286366;0.0229093;0.000701597;0.34364;0.916372;0.0142252;0.0483959;0.00816144;0.167524;2284;1;113;
900;0.112743;0.0087901;0;0.0363069;0.00147139;0.477723;0.840792;0.0189914;0.0668812;0.0101277;0.21402;2284;-1;-1;
901;0.131561;0.010174;0.00350828;0.0350828;0.00128052;0.596408;0.771822;0.0174527;0.0543784;0.00754281;0.163135;2284;0;95;
902;0.184473;0.0137172;0.00307455;0.0496658;0.00241234;0.402056;0.851413;0.0235179;0.0766272;0.0125347;0.264884;2284;1;53;
903;0.0962955;0.00860641;0.00264813;0.027685;0.00090277;0.15648;0.974992;0.0119994;0.0389997;0.00649995;0.114351;2284;1;23;
904;0.437583;0.0205922;0.0205922;0.324326;0.00257402;0.154441;0.514804;0.051257;0.168856;0.028829;0.617765;2284;0;109;
905;0.426985;0.0420885;0;0.115896;0.00695375;0.182993;0.609978;0.0607758;0.204343;0.0365987;0.591679;2284;-1;-1;
906;0.0962955;0.00860641;0.00264813;0.027685;0.00090277;0.15648;0.974992;0.0119994;0.0389997;0.00649995;0.114351;2284;1;23;
907;0.537359;0.0164498;0.0213847;0.0932154;0.00339962;0.164498;0.493493;0.0545475;0.172174;0.0312546;0.630575;2284;0;99;
908;0.114054;0.00738943;0.0032128;0.0305216;0.00123693;0.449791;0.867455;0.0159933;0.0541356;0.0102809;0.167065;2284;1;32;
909;0.114054;0.00738943;0.0032128;0.0305216;0.00123693;0.449791;0.867455;0.0159933;0.0541356;0.0102809;0.167065;2284;1;32;
910;0.285933;0.0276884;0;0.072388;0.0030403;0.325746;0.796268;0.0360561;0.120526;0.0246119;0.394514;2284;1;14;
911;0.120077;0.00869522;0.00386454;0.0372652;0.00132499;0.234633;0.952334;0.0137652;0.0449943;0.00869522;0.14078;2284;1;2;
912;0.164712;0.00988273;0.00447076;0.0541197;0.00167065;0.423545;0.847091;0.023407;0.0797677;0.013177;0.25648;2284;-1;-1;
913;0.211231;0.00691641;0.0093465;0.0336474;0.00168237;0.37386;0.878571;0.0186433;0.058883;0.010655;0.196277;2284;-1;-1;
914;0.0621468;0.00532687;0.00266343;0.0399515;0.000603711;0.177562;0.976592;0.00887047;0.0292978;0.0103874;0.0905567;2284;1;116;
915;0.0621468;0.00532687;0.00266343;0.0399515;0.000603711;0.177562;0.976592;0.00887047;0.0292978;0.0103874;0.0905567;2284;1;116;
916;0.392172;0.0381852;0;0.098043;0.00516016;0.309609;0.619219;0.0513544;0.173381;0.0304449;0.567617;2284;1;38;
917;0.123225;0.00954239;0.00150274;0.0315575;0.001097;0.375685;0.901643;0.014973;0.0494401;0.0112705;0.163799;2284;1;17;
918;0.171101;0.0114551;0.00377002;0.0696004;0.00162401;0.406002;0.812005;0.0288151;0.104981;0.0194301;0.359602;2284;1;117;
919;0.0704709;0.00672677;0;0.0459129;0.000992999;0.544548;0.827499;0.0106302;0.0341677;0.00480483;0.101435;2284;-1;-1;
920;0.201125;0.014805;0.00391076;0.0586614;0.00178778;0.41901;0.810086;0.0277449;0.0935789;0.0170397;0.338001;2284;1;117;
921;0.224987;0.0236828;0;0.0552599;0.00248669;0.434185;0.710484;0.039152;0.136176;0.022104;0.48155;2284;0;115;
922;0.436684;0.0907844;0;0.120663;0.00787181;0.287292;0.517126;0.0571574;0.201105;0.0229834;0.626297;2284;0;91;
923;0.149305;0.0185196;0;0.0617321;0.00229701;0.430689;0.803953;0.028553;0.108534;0.0175147;0.358907;2284;0;117;
924;0.10798;0.0138601;0.00112815;0.0322328;0.00161164;0.322328;0.918634;0.0160516;0.058019;0.0119261;0.188562;2284;-1;-1;
925;0.421357;0.0171321;0.014817;0.0972363;0.00296339;0.185212;0.694545;0.0461067;0.1528;0.0370424;0.518594;2284;1;11;
926;0.105148;0.0109298;0.0029054;0.031821;0.00120367;0.29054;0.940796;0.013773;0.0431659;0.0060875;0.127284;2284;0;1;
927;0.081404;0.00662086;0.002822;0.0206223;0.000792332;0.260493;0.95514;0.0108117;0.0358177;0.00575255;0.106368;2284;-1;-1;
928;0.10236;0.00728128;0.00337682;0.0263814;0.000928627;0.232157;0.960284;0.0105304;0.034718;0.0065426;0.106581;2284;0;2;
929;0.100554;0.00890624;0.00143649;0.0201109;0.00101991;0.387852;0.904989;0.0143074;0.0471169;0.00876259;0.132157;2284;0;17;
930;0.195911;0.0153715;0.00452103;0.0904205;0.00192897;0.361682;0.813785;0.0299262;0.100367;0.0177827;0.385794;2284;-1;-1;
931;0.175891;0.025944;0.00461715;0.0417742;0.00182487;0.30781;0.901443;0.0218835;0.0734346;0.0103336;0.230857;2284;0;0;
932;0.0802301;0.00673933;0.00288828;0.0213947;0.00088788;0.181855;0.973458;0.0106563;0.0348733;0.00620446;0.104834;2284;1;19;
933;0.106378;0.0145777;0;0.0236396;0.000807686;0.315194;0.906184;0.0195535;0.0789956;0.0116228;0.246246;2284;1;82;
934;0.134159;0.0112045;0.0100251;0.0250627;0.0061035;0.26537;0.943537;0.0146915;0.042754;0.0196079;0.134159;2284;-1;-1;
935;0.0985779;0.0145895;0;0.0236587;0.000808339;0.315449;0.906916;0.0195693;0.0790595;0.0116322;0.246445;2284;0;82;
936;0.361776;0.0135169;0.0166974;0.0715601;0.00230582;0.3578;0.715601;0.0395139;0.126423;0.0218656;0.453214;2284;1;7;
937;0.16478;0.0113133;0.00590257;0.0418099;0.00189374;0.442693;0.836197;0.0244661;0.0833738;0.0147564;0.260697;2284;1;118;
938;0.16478;0.0113133;0.00590257;0.0418099;0.00189374;0.442693;0.836197;0.0244661;0.0833738;0.0147564;0.260697;2284;1;118;
939;0.16478;0.0113133;0.00590257;0.0418099;0.00189374;0.442693;0.836197;0.0244661;0.0833738;0.0147564;0.260697;2284;1;118;
940;0.16478;0.0113133;0.00590257;0.0418099;0.00189374;0.442693;0.836197;0.0244661;0.0833738;0.0147564;0.260697;2284;1;118;
941;0.15504;0.0124032;0.00262375;0.0429341;0.00174121;0.310079;0.906386;0.0237449;0.0796665;0.0124032;0.221826;2284;1;0;
942;0.0791647;0.00641876;0.00278146;0.0224656;0.000887928;0.181865;0.973511;0.0106568;0.0351962;0.00599084;0.10484;2284;1;19;
943;0.0791647;0.00641876;0.00278146;0.0224656;0.000887928;0.181865;0.973511;0.0106568;0.0351962;0.00599084;0.10484;2284;1;19;
944;0.104022;0.0116025;0.00346741;0.0506775;0.00142697;0.413422;0.893525;0.0132919;0.043476;0.00613465;0.122693;2284;-1;-1;
945;0.289926;0.0134608;0.00345149;0.0586754;0.00258862;0.20709;0.862874;0.0343703;0.106651;0.0148414;0.334795;2284;0;51;
946;0.177114;0.0150839;0.00428188;0.0428188;0.00153758;0.233557;0.934228;0.0194164;0.0618926;0.00992618;0.186846;2284;1;20;
947;0.411382;0.0477089;0;0.114273;0.00948464;0.228546;0.6285;0.0569124;0.193692;0.0297109;0.571364;2284;1;5;
948;0.141283;0.0124158;0.00042813;0.0513756;0.00147705;0.406724;0.85626;0.0212753;0.072354;0.0141283;0.269722;2284;-1;-1;
949;0.185878;0.0154899;0;0.0433716;0.00176585;0.464696;0.805473;0.0308087;0.104092;0.0139409;0.294308;2284;1;119;
950;0.185878;0.0154899;0;0.0433716;0.00176585;0.464696;0.805473;0.0308087;0.104092;0.0139409;0.294308;2284;1;119;
951;0.185878;0.0154899;0;0.0433716;0.00176585;0.464696;0.805473;0.0308087;0.104092;0.0139409;0.294308;2284;1;119;
952;0.207041;0.0140788;0.000552109;0.0469293;0.00231886;0.358871;0.855769;0.0274779;0.0927544;0.014907;0.289857;2284;1;37;
953;0.207041;0.0140788;0.000552109;0.0469293;0.00231886;0.358871;0.855769;0.0274779;0.0927544;0.014907;0.289857;2284;1;37;
954;0.207041;0.0140788;0.000552109;0.0469293;0.00231886;0.358871;0.855769;0.0274779;0.0927544;0.014907;0.289857;2284;1;37;
955;0.207041;0.0140788;0.000552109;0.0469293;0.00231886;0.358871;0.855769;0.0274779;0.0927544;0.014907;0.289857;2284;1;37;
956;0.424112;0.0154893;0.0177021;0.0958862;0.00283971;0.295035;0.737586;0.0368247;0.113957;0.019546;0.405672;2284;0;71;
957;0.25037;0.0134345;0.00732791;0.0702258;0.00192358;0.30533;0.854923;0.0304148;0.0992321;0.0161825;0.311436;2284;1;49;
958;0.313078;0.0302813;0.000513243;0.107781;0.00287416;0.256621;0.667215;0.0510533;0.180661;0.0287416;0.585097;2284;-1;-1;
959;0.384272;0.0349581;0.00160113;0.0960679;0.00416294;0.373598;0.640453;0.0531507;0.178259;0.0208147;0.507025;2284;0;14;
960;0.147306;0.0126847;0.000204592;0.0470562;0.00132985;0.163674;0.941125;0.0203226;0.0679247;0.0104342;0.241419;2284;-1;-1;
961;0.126221;0.0107122;0.000498242;0.0315553;0.00142829;0.232513;0.94666;0.0165566;0.0559692;0.00763971;0.171063;2284;0;48;
962;0.175791;0.00922185;0.00720457;0.0518729;0.00247837;0.144091;0.922185;0.0286638;0.0968294;0.01268;0.291064;2284;1;56;
963;0.197379;0.0110015;0.00808931;0.058243;0.00271801;0.129429;0.906003;0.0321838;0.10872;0.0142372;0.326808;2284;1;56;
964;0.0992;0.00584329;0.00326137;0.0339726;0.00105995;0.366904;0.910466;0.0135412;0.0489205;0.00801753;0.150838;2284;0;113;
965;0.0662018;0.00572556;0.00152085;0.0483094;0.00150296;0.465202;0.876727;0.00892257;0.0293435;0.0044731;0.0849888;2284;1;63;
966;0.354884;0.0145319;0.0122374;0.0428308;0.002784;0.183561;0.856616;0.0305029;0.0939219;0.0198857;0.306954;2284;1;56;
967;0.145024;0.0148519;0.00244619;0.043682;0.00162497;0.227147;0.943532;0.0174246;0.0587086;0.00943532;0.176475;2284;1;29;
968;0.354884;0.0145319;0.0122374;0.0428308;0.002784;0.183561;0.856616;0.0305029;0.0939219;0.0198857;0.306954;2284;1;56;
969;0.202092;0.0169813;0.000561366;0.0533298;0.00269456;0.280683;0.870118;0.027928;0.0971164;0.0148762;0.331206;2284;-1;-1;
